"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"2698","P4",2,169,387,NA,"Static","4",68,"nan","nan",418,-184,336.547155684,-99.1920950830039,340.191972188725,-103.988834457788,-115.106275495616,348.63959241967,344.457406933345,-109.602334825655,1,62,"[17.99700013 17.00380002 15.97720012 16.99519996 16.97700005 16.07659995
 16.9371001  16.96069981 16.04490005 17.03660004 17.7809     15.11009992
 17.09019998 18.01450015 14.94839997 17.02239993 18.01520004 14.96509998
 17.02239993 17.99230021 14.95099999 17.06139999 18.01529992 15.02729999
 17.18090009 23.84359995 11.7738999  14.0195     18.12599995 14.98680003
 16.98289998 18.00950011 14.94359993 17.11320016 18.01719982 14.92710016
 17.07219984 17.78790005 15.1056     17.07640011]",4.34264452010393,TRUE,16.69972250775,-12.0924367356705,15.9141804126122,127.229492543265,398.952737189047,81.4528443160004,-84.8079049169961,2.82211290208954,-2.80332812731372,-0.292779890322503,FALSE,350.86045620153,8.42065094883672,-7.73210408980162
"2699","P4",2,171,819,NA,"Static","1",70,"nan","nan",-331,209,-425.172242161548,227.17157839373,-419.008932259132,224.084181006898,218.302750123277,-407.467576952186,-413.229331586403,221.188995741767,3,74,"[16.41189982 16.55850001 17.40789996 15.98729985 16.54660003 17.41880015
 16.04599995 16.56199992 18.40830012 15.074      16.58899989 17.42039993
 16.00100007 16.50810009 17.42119994 15.72800009 16.98469999 18.03159993
 15.28519997 16.55020006 17.43060001 16.0856999  16.54690015 18.41619983
 14.83090012 16.6795     17.39909989 16.11930015 16.52029995 18.46050005
 14.99589998 16.54739981 17.40730018 16.02209988 16.54690015 17.41649979
 16.03430021 16.25599992 17.05630007 16.93329983]",3.89383084024303,TRUE,16.666142491,-17.7046652093619,8.86882827045238,153.392258165404,396.048456860157,94.172242161548,-18.1715783937297,2.30182615636159,-2.21609989807468,-0.23314696510916,FALSE,482.056388334992,11.5693533200398,9.59667485979376
"2700","P4",2,172,637,NA,"Dynamic","4",71,"nan","nan",-354,-403,-343.398941385077,-340.327176436593,-339.47564192264,-342.846242783444,-351.518219432043,-325.969542186027,-331.859876830301,-347.736162029557,1,75,"[16.93329983 16.97200001 16.27500006 17.05539995 16.93140017 16.39719983
 16.56050002 17.43940008 15.74419998 16.85189991 16.44140016 16.98119985
 16.30260004 17.02730008 16.25599992 16.98069996 16.45       17.03530014
 16.56979998 17.43460004 15.594      16.87339996 16.77019987 16.31980017
 17.12099998 16.96309983 16.29190007 16.6187     17.36359997 15.73260012
 16.9871999  16.95700013 16.38259995 16.34630002 17.1075     16.20989991
 17.16900012 22.87909994 11.71889994 15.09819995]",4.76133714034222,TRUE,16.678579996,-17.4293991990498,11.1910429954494,147.296351026744,413.96170117886,-10.6010586149231,-62.6728235634067,1.52551394229229,-0.598588912196326,-0.0602500294201626,FALSE,483.472253563424,11.6033340855222,2.08661361507699
"2701","P4",2,173,658,NA,"Dynamic","1",72,"nan","nan",-642,-222,-639.181694124488,-220.470217709506,-638.585743624616,-227.132576807113,-240.494028338061,-637.390556814323,-637.967797437835,-234.040834120777,0,75,"[15.09819995 18.01809995 15.2729     16.33109991 17.01900014 16.78519999
 16.60869992 18.00330007 15.22809989 16.46580012 16.99190005 16.89859992
 16.38150006 17.99309999 15.25259996 16.43930003 17.00209989 16.85720007
 16.47730009 17.93750003 15.33459988 16.28750004 16.82380005 16.89650002
 16.25969983 17.12159999 16.8786     16.50460018 18.01919984 15.2106001
 16.2690999  17.13880012 16.85969997 16.5093001  18.02069996 15.20040003
 16.29589987 17.16369996 16.89970004 16.37570001]",4.87723133992404,FALSE,16.628279998,-1.79113731016537,20.0238106285555,95.1115246955302,403.003396882379,-2.81830587551178,-1.52978229049427,0.0769613874212931,-0.030542463443904,-0.00315779631968567,FALSE,676.136343499392,16.2272722439854,-2.3092967813382
"2702","P4",2,174,537,NA,"Dynamic","4",73,"nan","nan",332,-464,281.960560983564,-472.341818375262,281.925314016401,-465.865114326119,-452.564631285686,281.852931260383,281.891767357932,-459.70084556144,0,75,"[16.37570001 17.01910002 16.28149999 17.98509993 15.32560005 16.35339996
 17.06059999 16.93929988 16.3852002  17.97729987 15.25419997 16.33070013
 17.07209996 16.95109997 16.42569993 18.00350007 15.19539999 16.32239996
 17.12079998 16.96400018 16.41409984 17.97190006 15.19230008 16.66509989
 18.10989995 15.30890004 16.23090007 17.07579987 16.94660005 16.45920007
 17.99349999 15.29060001 16.26559999 17.16420008 17.00909995 16.29749988
 17.98860007 15.26369993 16.35930012 17.01990003]",4.87852054019459,FALSE,16.65923500025,0.107629723180821,-19.7771870895758,-89.6881928667427,395.726053322517,50.039439016436,8.34181837526211,1.21751964302431,-0.193665084218253,-0.0203913248605781,FALSE,550.098674181474,13.2023681803554,8.26968894506659
"2703","P4",2,175,962,NA,"Static","1",74,"nan","nan",515,-218,510.609300730901,-317.484844023359,508.821870099306,-310.801206470986,-298.09030455471,505.422545216362,507.011848948507,-304.033097476868,4,79,"[17.01990003 16.91949996 18.13510014 15.18839994 17.16369996 18.438
 14.4018     16.28100011 17.17330003 17.02569984 16.27800008 18.02029996
 15.22430009 17.49859983 18.4506001  13.99850007 16.3918999  17.03430014
 17.98369992 15.33040009 18.00249983 15.3475001  17.49889995 17.45579997
 15.09000012 17.5079999  17.42119994 15.1165002  17.48699998 17.44910004
 14.9712998  17.49950019 19.99599999 18.40199996 11.32709999 17.5975
 15.2292999  17.51400018 17.45369984 15.00360016]",5.06453811982647,TRUE,16.68318750575,5.18675551453941,-19.3945394686493,-75.0275548920039,401.124784776344,4.39069926909872,99.4848440233594,2.38996049338145,-2.27935188788207,-0.236766709345507,FALSE,601.264071916356,14.4303377259925,7.00323755443196
"2704","P4",2,176,371,NA,"Dynamic","4",75,"nan","nan",-230,-201,-202.496505425545,-110.914012998913,-208.834946972291,-108.700462410268,-104.298919528283,-221.438644586466,-215.370626992474,-106.41803095623,1,80,"[15.00360016 17.15669991 16.95560012 16.37149998 18.02309998 15.33259987
 16.86800015 21.0374     11.80009986 16.83700015 18.11349997 15.27450001
 16.2523     17.15889992 16.96579996 16.35870012 18.0120999  15.25710011
 16.28769981 17.12179999 16.96720021 16.32069983 18.02760013 15.25829989
 16.33050013 16.94339979 16.45730017 17.02969987 18.01500004 15.19170008
 16.29439997 17.10340008 16.93519996 16.44839998 17.99209998 15.26689995
 16.23590011 17.13990001 16.93179994 16.38099994]",3.40886693983339,TRUE,16.63646000075,18.942139160921,-6.61509347063004,-19.2505455203355,402.008601176538,-27.5034945744553,-90.0859870010873,2.2605818070209,0.0896557447543878,0.00929247787360736,FALSE,230.882552370422,5.54118125689013,-6.42844379008383
"2705","P4",2,177,890,NA,"Static","4",76,"nan","nan",-325,391,-397.4805729387,478.002207661388,-391.462567129053,475.640150641538,470.827194893273,-379.200206224456,-386.003043125476,473.497296778384,2,82,"[16.38099994 15.29310015 18.94969982 14.26169998 17.06210012 16.46109996
 18.00819999 14.90710001 17.10360008 18.0116999  15.28270007 16.25009999
 17.11710007 17.00509991 16.35090006 18.00039993 15.26400005 16.26840001
 17.10300008 16.94029989 16.36820007 18.06299994 15.25250007 16.27559983
 17.12080021 16.96929988 16.33680006 18.00729986 14.95770016 17.04799989
 18.00650009 14.97779996 17.09660003 18.0259     15.23729996 16.96210005
 18.41229992 14.52090009 16.34129998 17.12860004]",4.34894234011881,TRUE,16.6282450025,-18.2803667142447,7.17501276811544,158.570077344775,393.668323725355,72.4805729387005,-87.0022076613883,2.71770913320228,-2.38216857016864,-0.252133630711608,FALSE,621.672676247588,14.9201442299421,8.41052424035154
"2706","P4",2,178,478,NA,"Static","4",77,"nan","nan",478,-263,294.668388580143,-254.088140973042,293.224467714948,-261.096053269364,-273.696724460607,290.628206335071,291.830626155317,-267.860911122939,2,84,"[17.12860004 16.98429999 20.53049998 18.40130007 11.41999988 17.5032001
 15.06470004 17.09829993 17.98980008 14.94609984 17.05110003 18.00719998
 14.9046001  17.0942999  18.01720005 14.91939998 17.06600003 18.00099993
 14.9677     16.94849995 18.0052002  15.02749999 17.00939983 18.0094
 14.98780004 16.99180016 17.82919979 15.2236002  17.03360002 17.99819991
 14.91370006 17.06759981 17.99540012 14.93089995 17.07160007 18.00899999
 14.94399994 17.06059999 18.03650009 14.983     ]",4.47076264000498,TRUE,16.6792950015,4.040182245072,19.6085834875647,78.3576177991928,400.106439081234,183.331611419857,-8.91185902695767,4.40515413610237,0.678438307161449,0.0706518566991979,FALSE,389.088990606975,9.3381357745674,-4.67296578629513
"2707","P4",2,179,644,NA,"Static","4",78,"nan","nan",650,166,644.220412450231,198.690180054582,641.034317546217,200.590552613995,208.920616160106,627.06843865425,632.945769352899,205.415033834785,2,86,"[14.983      17.99049997 14.96020006 17.0183999  18.05209997 14.89910018
 17.04489999 17.98609993 14.89680004 17.12009986 17.98800007 15.00459993
 16.98960015 17.96039985 15.03390004 17.06170011 17.77489996 15.1335001
 17.08969986 17.98140001 14.88630008 17.09179999 18.00130005 14.96799989
 17.07910001 17.98789995 14.9675     16.96240017 18.02229998 14.94869986
 16.98660012 16.42220002 16.68719994 17.12229988 20.79019998 11.9824002
 16.91679982 23.75220018  9.27749998 17.05909986]",3.45464483997785,TRUE,16.6220174985,17.1519737959812,-10.2304361055244,-30.8143116720019,400.498517125198,5.77958754976851,-32.6901800545815,0.796731866091676,0.521027552536688,0.054206146658238,FALSE,674.164466185862,16.1799471884607,6.42924283784613
"2708","P4",2,182,149,NA,"Static","1",81,"nan","nan",-254,-217,-353.940047149457,-166.084957628504,-351.347862007866,-172.235420308452,-184.519906146512,-346.170420355334,-348.757913900128,-178.380575191125,0,91,"[16.54780004 16.61560009 16.62699995 16.70700009 16.65350003 16.67009993
 16.70959988 16.68110001 16.62310003 16.71380014 16.59779996 16.72660001
 16.65939996 16.69629989 16.63390012 16.68339991 16.62470005 16.634
 16.66430011 16.74490003 16.6689998  16.67070016 16.66809991 16.70420007
 16.63229987 16.664      16.67460008 16.64440008 16.67539985 16.7080001
 16.58300008 16.70859987 16.59100014 16.76749997 16.61999989 16.66359999
 16.65470004 16.67300006 16.68470004 16.6346    ]",4.22020954010077,FALSE,16.66263250575,-7.76962679412338,18.4349485180077,112.853565104306,400.204068582888,99.9400471494574,-50.9150423714961,2.69189231374919,-2.05758423455026,-0.214222400944527,FALSE,390.970293151055,9.38328703562533,-0.382681188202658
"2709","P4",2,183,164,NA,"Static","4",82,"nan","nan",-509,124,-638.295125247659,151.623064692519,-645.037826726551,152.853892708188,155.201942469808,-657.900873714946,-651.453098778576,154.024951013897,0,91,"[16.6346     16.78410009 16.79760008 16.88269991 16.44559996 16.93140017
 16.43209998 16.38059993 17.0187999  16.26730012 17.06920005 16.95659989
 16.33129991 16.32790011 17.02230005 16.71839994 16.67100005 16.96879999
 16.29379997 16.26479998 17.07020006 16.3129     17.03729993 16.95700013
 16.30359981 16.38030005 17.04660011 16.2382999  17.03240001 16.93590009
 16.39589993 16.23729989 17.16140006 16.24310017 17.03979983 17.0004
 16.32239996 16.39570016 16.9706     16.27709996]",4.62179556000046,FALSE,16.66392750325,19.6057484672867,-3.57887777728942,-10.3450008016081,398.659919594191,129.295125247659,-27.6230646925189,3.17311070634313,3.17169005074383,0.331494955020434,FALSE,656.056568187284,15.7453576364948,-9.58668879624739
"2710","P4",2,184,898,NA,"Dynamic","4",83,"nan","nan",716,256,599.224299740269,326.336770924887,604.741371947305,330.836903010724,339.257126392204,615.064397918297,609.971200877412,335.102738237931,1,92,"[16.27709996 18.98150006 13.96169979 16.85610018 16.42449992 17.09460001
 16.89289999 16.4530999  17.99329999 15.25930013 16.30869997 17.03380002
 16.86200011 16.56599995 16.99359994 16.21180004 16.34879992 17.02419994
 16.85920008 16.50519995 17.99500012 15.27419989 16.35470008 17.12640002
 16.87699999 16.47279994 17.94330007 15.20029991 16.40289999 17.07509998
 16.85820008 16.48540003 17.97659998 15.22769989 16.37309999 17.10689999
 16.64240006 16.68910007 17.98260002 15.16969991]",4.10568904015236,TRUE,16.6535199965,-15.8400981780271,-12.9203554673172,-140.796770844609,409.147537108198,116.775700259731,-70.3367709248872,3.27174013283563,-1.10478128038025,-0.112508445424184,FALSE,682.323566540757,16.3757655969782,-9.43523562429889
"2711","P4",2,186,583,NA,"Dynamic","1",85,"nan","nan",-325,-367,-245.241563669022,-245.585944817881,-250.458744952433,-249.741846655369,-258.036379050556,-260.871425727626,-255.662472920194,-253.887031851785,0,96,"[14.11520015 16.73080004 16.66900003 16.66749991 16.63749991 16.7065002
 16.64779987 16.68300014 16.67379984 16.69390011 16.62219991 16.66030008
 16.63789991 16.65910007 16.71699993 16.59699995 16.68800018 16.68819995
 16.64539985 16.74330002 16.58500009 16.74639992 16.60139998 16.65530005
 16.70940011 16.70089993 16.56230004 16.75419998 16.64369996 16.64589997
 16.75890014 16.59949985 16.61569998 16.69770014 16.69419999 16.67769998
 16.6489     16.62910008 16.6793     16.70909999]",5.34382823994383,FALSE,16.60495000575,15.6298620586039,12.450434232675,38.5401232168079,401.138214260435,-79.7584363309779,-121.414055182119,3.48643110271179,-3.3128007946702,-0.344104255185657,FALSE,347.067545072884,8.32962108174921,-9.53828834584909
"2712","P4",2,187,33,NA,"Static","4",86,"nan","nan",-451,327,-547.982479210604,389.178349774999,-552.957517802372,385.087826519494,376.631273861168,-563.242675275041,-557.72529788361,381.167713149577,1,97,"[16.70909999 17.26590004 16.69329987 26.87459998 13.24290014 17.54459995
 10.80649998 14.58970015 16.37969981 17.09730015 16.95899991 16.37510001
 17.98840007 14.95029987 17.05160015 18.21310003 14.74779984 17.04029995
 17.9788     14.94010002 17.09230011 17.99579989 14.95590014 17.05619995
 17.99109997 14.93629999 17.0595001  18.03059992 14.9352001  17.06629992
 17.99850003 14.93599988 17.04840013 17.98529993 14.97010002 17.02070003
 18.00499996 15.28339996 16.26980002 17.16129994]",4.3298219400458,TRUE,16.6811449975,15.2601960644371,12.5470759138308,39.4273622161755,394.77865631936,96.9824792106036,-62.1783497749993,2.76487379636694,0.850146594138744,0.0897281911996921,FALSE,672.119472605423,16.1308673425301,-2.51542911066558
"2713","P4",2,189,964,NA,"Static","4",88,"nan","nan",837,-100,795.260903071594,-68.5356895104306,797.069659429009,-74.8898664678577,-87.7847694669111,800.740274511663,798.908433009576,-81.3494941936527,0,97,"[17.99559989 16.67030016 16.73469995 16.6968999  16.63730014 16.60209987
 16.7411     16.63050009 16.6956     16.63820003 16.70649997 16.6646
 16.62470005 16.64799987 16.7256     16.67260006 16.59239992 16.74260013
 16.67689998 16.61970001 16.71679993 16.58440009 16.70340006 16.67469996
 16.62330003 16.75649988 16.63620002 16.68699994 16.66019997 16.6451002
 16.68899995 16.64859988 16.69230009 16.6517999  16.72470011 16.61950001
 16.7129999  16.73969999 16.56779996 16.5252001 ]",4.20622056000866,FALSE,16.69937749975,-5.47937144006846,19.2490799564805,105.889335880056,399.491139326784,41.739096928406,-31.4643104895694,1.25448049289821,-1.00054727480024,-0.104356431668541,FALSE,798.208647341607,19.1570075361986,-3.41136423533817
"2714","P4",2,190,269,NA,"Static","4",89,"nan","nan",580,191,486.202669012601,263.731004841861,480.714223653406,266.401013716819,272.494809497698,468.187873839693,474.159389945417,269.589797248186,9,106,"[16.5252001  17.99249998 14.88239993 17.06749992 18.00950011 14.92019999
 16.99519996 16.30620006 17.16559986 16.53550006 18.42870004 14.97339993
 16.55589999 18.41160003 15.07929992 16.55449998 18.57020007 14.68220004
 16.5250001  17.23339991 23.31169997 18.40690011 11.41659985 17.50690001
 12.35880004 17.5640001  15.9039998  16.53610007 18.41720007 15.0132
 16.5424     18.43489986 15.04040021 16.52439986 18.44110014 14.99359985
 16.5726     18.38090015 15.13709989 16.52129996]",4.93315875995904,TRUE,16.660952498,18.0147951729072,-8.76380465583736,-25.941910352558,400.80541698771,93.7973309873994,-72.7310048418609,2.84860269230792,2.7879122102486,0.289823949070829,FALSE,553.124830639408,13.2749959353458,5.58583927778523
"2715","P4",2,191,916,NA,"Dynamic","4",90,"nan","nan",593,-310,652.2389713655,-223.686673633744,651.912925313858,-217.631244998112,-203.712246985248,651.163476411398,651.520345266596,-210.340126311039,9,115,"[16.52129996 17.41229999 15.94700012 16.58729999 17.3855999  16.10710006
 16.57250011 18.36479991 15.06710006 16.542      18.4096999  15.07590013
 16.52950002 17.41219987 16.01390005 16.59270003 18.38209992 15.21630003
 16.69920003 24.37809994 18.38449994 12.3513001  17.53979991 11.38549997
 18.53070012 13.48909992 16.94749994 16.67880011 18.4053001  15.02249995
 16.52619988 18.41809996 15.12550004 16.53999998 17.43040001 15.97020007
 16.51460002 18.40940001 15.08380007 16.53509983]",5.30514905997552,TRUE,16.66262249875,1.07549495410206,-19.9744266484956,-86.9179653190079,400.164298918724,-59.2389713654997,-86.3133263662564,2.51247402319423,1.99208292474217,0.207423439376957,FALSE,689.529842522609,16.5487162205426,3.59801648646129
"2716","P4",2,193,621,NA,"Dynamic","1",92,"nan","nan",298,-259,200.523454071224,-214.408284090282,203.575759185684,-208.235908050519,-196.467855345416,209.395185485641,206.412917459595,-202.498602278582,1,123,"[13.93359993 16.07990009 16.96219994 16.96199994 16.05400001 16.97940007
 16.92979992 16.34480013 16.41859999 16.97069989 16.29710011 17.02130004
 16.93429984 16.08990016 16.6644     16.97469992 19.00060009 14.18579998
 17.05559995 16.38090005 16.45200001 16.90969989 16.34000009 17.0318
 16.93969988 16.03609999 17.06500002 16.9983001  15.97999991 17.00430014
 16.99539996 16.00429998 17.00189989 16.97280002 15.99079999 17.03360002
 16.96370007 16.05380001 17.01549999 16.99670008]",3.98522673989646,TRUE,16.60062500225,-8.87173141441676,-17.940428744866,-116.312881568447,401.875632807055,97.4765459287757,-44.5917159097182,2.57260500760828,-0.0776944715393883,-0.00805540167952597,FALSE,293.565270287875,7.04556648690901,3.37825819025378
"2717","P4",2,194,32,NA,"Static","4",93,"nan","nan",327,-122,245.803431141043,-83.4955059237068,238.742164045433,-83.4681759421534,-83.4193723261668,226.132738494273,232.287452368758,-83.4431935772792,3,126,"[16.99670008 16.72389987 21.48759994 17.40040001 10.78010001 16.71360014
 16.48549992 17.09400001 18.01440003 15.23969998 16.3461999  17.10329996
 17.37460005 15.79730003 16.78219996 16.92360011 16.39060001 17.99189998
 15.33790003 16.32139995 17.05119992 16.9530001  16.36789995 18.00210006
 15.32300003 16.59439993 16.44130005 16.66059997 17.23699993 21.33030002
 17.43960008 10.75579994 16.79769997 17.08350005 16.34970005 18.01580004
 15.2427     16.29889989 17.35979994 19.7964001 ]",4.50943963974714,TRUE,16.76013999975,19.6706926467706,-0.0761335975399646,-0.221756910905308,391.222666408476,81.1965688589566,-38.5044940762932,2.15672803628974,1.95227970408101,0.207925037720359,FALSE,259.597431170198,6.23033834808474,9.10177570968178
"2718","P4",2,195,268,NA,"Dynamic","4",94,"nan","nan",-477,-328,-442.544840178022,-298.82536896247,-435.900577877829,-300.685156962658,-303.955072017842,-424.218508026968,-429.625101030457,-302.441718640824,3,128,"[19.7964001  17.53089996 17.43529993 15.05300007 17.50149997 17.45590009
 15.01129987 17.48839999 17.44100009 15.05709998 17.49929995 17.45619997
 14.77889996 16.9050002  17.98689994 15.3671999  17.50189997 17.44069997
 15.00290004 17.31600007 17.46460004 15.27590002 17.50650001 17.43839984
 15.07690013 17.47870003 18.46479997 13.90819997 17.62300008 17.45229983
 15.10670013 17.54839998 17.40760007 15.03629982 17.50000007 18.44909997
 13.87419994 16.46820013 17.03540003 16.96769986]",3.53371214005165,TRUE,16.7527174985,-18.3263321510546,5.12970305537181,164.362595045085,378.659362721352,-34.4551598219777,-29.1746310375299,1.0835454164416,0.607581227854707,0.0668566183389888,FALSE,533.987393768568,12.8156974504456,6.21348409284792
"2719","P4",2,197,872,NA,"Static","4",96,"nan","nan",-240,-429,-165.169435644442,-451.000682467481,-169.334398149963,-445.102854352388,-434.688460768808,-176.68889508458,-173.302032224912,-439.484454722951,0,132,"[18.00679998 17.04239985 18.0077001  14.96689999 17.04339986 17.81009999
 15.48830001 16.28630003 17.09400001 16.91220002 16.37640013 18.00789987
 15.01119998 16.96990011 18.02299987 14.98430013 17.02579996 18.02659989
 14.9675     17.0884002  17.9951     14.91519995 17.0471     18.01540004
 14.93279985 17.06230012 18.00379995 14.90559988 17.10460009 18.08620011
 14.80899984 17.05110003 18.00099993 14.94850009 17.0952999  18.25870015
 14.72610002 16.99759997 18.20189995 14.75779992]",4.98008933989331,FALSE,16.70135499425,11.5194594401373,-16.3122216986725,-54.7708042245357,398.563270807593,-74.8305643555578,22.0006824674805,1.87194513624314,-1.46729254168005,-0.153393936959592,FALSE,480.294241124372,11.5270617869849,5.45910605656315
"2720","P4",2,199,307,NA,"Dynamic","4",98,"nan","nan",751,309,774.620626331753,452.167080686004,770.504331702218,446.755245561627,436.311487936885,762.560707693931,766.884820844877,441.996549269512,2,134,"[16.7433999  14.90149996 17.04800013 18.15629983 14.79639998 16.97760005
 16.5116     16.61309996 17.17550005 20.89180006 11.78629999 17.02079992
 17.07469998 16.03270019 17.05319993 18.06219993 14.89240001 17.02519995
 20.36950015 17.398      11.81879989 16.9549     17.07600011 16.43619989
 16.95089997 15.97520011 17.04830001 17.10779988 15.91309998 16.97940007
 16.95890003 16.0401999  16.97120001 17.16070017 15.7949999  17.07209996
 18.00439996 14.99380008 16.87750011 16.38329984]",4.23178403987549,TRUE,16.626197496,12.0599186378222,15.8555927491192,52.7430269680918,399.387372042504,-23.6206263317534,-143.167080686004,3.48246094891865,-3.07801072408547,-0.32111793164869,FALSE,896.934882583291,21.526437181999,8.8711813769768
"2721","P4",2,200,332,NA,"Static","1",99,"nan","nan",-301,446,-417.957086589656,474.448026847011,-420.965465651589,468.236429074502,456.457815044719,-426.670042335967,-423.856451933797,462.267219882035,6,140,"[16.38329984 16.54949994 17.41860015 15.99589991 16.56119991 18.39240012
 15.08080005 16.54400001 17.40639983 16.00060007 16.5450999  18.37360021
 15.14199981 16.55170019 18.40229984 15.03699995 16.57020021 17.39519997
 16.06759988 16.53300016 18.41499982 15.00360016 16.54320001 17.43889996
 16.12219983 16.7694001  20.7795999  11.89450012 17.01890002 18.12419994
 15.36830002 16.53239992 18.41920009 15.0154999  16.53430006 17.41790003
 16.00569999 16.55689999 17.40889996 16.12130017]",5.09871784015559,TRUE,16.6610074985,8.7129557463104,17.9902118022919,64.1583290789277,399.917391627167,116.957086589656,-28.448026847011,2.88881155373217,0.609039605777265,0.0634547303318516,FALSE,632.288744490629,15.1749298677751,3.71712631829895
"2722","P4",2,1,498,NA,"Dynamic","1",0,"nan","nan",215,368,261.985702323658,405.428888907649,268.262450639823,403.926364350078,400.808052306752,281.289099534578,274.566896381144,402.417209598116,0,6,"[16.63890015 16.40199986 16.53790008 17.42299995 16.0358001  16.54580003
 17.40899985 16.02179999 16.56410005 17.40909996 16.06380008 16.54019998
 17.41029997 16.1115001  16.61659987 16.94080001 16.38659998 16.55169996
 17.39559998 16.04700019 16.54159999 17.43049989 16.02360001 16.5267
 17.43780007 16.03489998 16.52629999 17.4312999  16.02470013 16.58649999
 17.36539998 16.05600002 16.53319993 17.42910012 16.05099998 16.52890001
 17.42389984 16.06150018 16.2996999  17.01970003]",4.23980105970986,FALSE,16.659595002,-19.3033972109195,4.62083660089678,166.537889940664,397.143708651198,-46.9857023236581,-37.428888907649,1.44171456879651,0.887548716481747,0.0931179210811886,FALSE,482.71015338701,11.5850436812883,-3.19004125559821
"2723","P4",2,2,988,NA,"Static","1",1,"nan","nan",-123,119,-101.91188612709,106.358322915355,-105.488583736308,111.752402028168,123.021548134346,-112.960911652327,-109.305807160562,117.509222254918,0,6,"[17.01970003 17.37210015 16.0381     16.55139984 17.42640021 16.07109979
 16.53080015 17.41899992 16.04300016 16.55369997 17.4000999  16.04230003
 16.53070003 17.42290007 16.08699979 16.51390013 17.43560005 15.97509999
 16.54480002 17.40369992 16.12049993 16.53619995 17.42050005 16.03660011
 16.53529983 17.41130021 16.03279985 16.67680009 17.43329992 15.89199994
 16.5397001  17.40989997 16.05199999 16.58280008 17.40100002 16.03159984
 16.54150011 17.41300011 16.02809993 16.56490006]",4.10036831977777,FALSE,16.676030006,11.0490255252363,-16.6632252189907,-56.4524996560067,399.647477301253,-21.0881138729096,12.6416770846447,0.590087988886437,-0.532555483598085,-0.0555234627437928,FALSE,147.302835639196,3.53526805534071,-9.44740257645818
"2724","P4",2,3,443,NA,"Dynamic","1",2,"nan","nan",386,-200,404.229558048482,-162.436322009764,409.611628359448,-158.840283226508,-151.320428438688,420.866342125259,415.354760509265,-155.003000405058,0,6,"[16.56490006 16.95580012 16.39560005 16.50719997 17.45439996 16.06930001
 16.52089995 17.44720014 15.67799994 17.0026999  16.96250006 16.3588
 16.56359993 17.40320004 16.04630006 16.53879997 17.41300011 16.00299985
 16.54710015 17.41119986 16.06700011 16.54169988 17.40900008 16.0683
 16.57740003 17.36229984 16.05350012 16.54940005 17.3988     16.08149987
 16.75770013 17.29479991 15.94029996 16.52740012 17.42989989 16.03440009
 16.53539995 17.4161999  16.06130018 16.54089987]",3.36626883991994,FALSE,16.66226750275,-16.6367840767765,-11.1158935710766,-146.251071793958,400.27845325736,-18.2295580484823,-37.5636779902357,1.00208168025323,0.864628562132369,0.0900028212752325,FALSE,435.645606322537,10.4554945517409,-5.41797900062405
"2725","P4",2,4,274,NA,"Static","1",3,"nan","nan",-722,124,-835.791693809766,175.016061545667,-829.189544686005,176.300020475623,178.844075913448,-816.107947613266,-822.693213106133,177.5634004429,0,6,"[16.54089987 16.51950018 16.98750001 16.31259988 16.57640003 17.36219996
 16.05980005 16.53510006 17.41459989 15.71310009 16.98870002 16.95650001
 16.36909996 16.62799995 17.27070007 16.10699994 16.55599987 17.38000009
 16.07870008 16.35479997 16.96959999 16.90190006 16.42029989 16.93030004
 16.39820007 16.53529983 17.43360003 16.08710014 16.5316998  17.40850019
 15.72239981 16.92930004 16.94070012 16.43819991 16.3286     17.02979999
 16.93910011 16.38319995 16.95930003 16.38499997]",4.10466684005223,FALSE,16.65958249875,-19.6837461964991,-3.82801436778036,-168.994722235948,401.220938979097,113.791693809766,-51.0160615456674,2.99290567085878,-2.44704199216068,-0.254124531152665,FALSE,853.919420812265,20.4940660994944,8.84779339577274
"2726","P4",2,5,910,NA,"Static","4",4,"nan","nan",-602,250,-653.693385126763,241.883322345114,-651.852727305113,235.487683282036,222.66353934801,-648.161952918798,-650.004115281724,229.064406163277,0,6,"[16.95930003 16.38499997 16.70060004 16.68040012 16.61449997 16.72109985
 16.67709998 16.62380015 16.70579985 16.69530012 16.63290011 16.66359999
 16.66119997 16.68379991 16.65059989 16.68330003 16.70400007 16.66199998
 16.64509997 16.66600001 16.6797     16.64030016 16.70859987 16.62559994
 16.68240014 16.67839987 16.66259998 16.64230018 16.66640001 16.68299991
 16.66330011 16.65359992 16.68759994 16.61529997 16.70609997 16.68840018
 16.64449996 16.70929999 16.64839988 16.70360006]",4.07247933978215,FALSE,16.67012000125,-5.53143220796471,19.2197829971042,106.055759740993,399.915537830912,51.6933851267628,8.11667765488625,1.25584148549165,-0.155925830256303,-0.0162457043536017,FALSE,697.009744112087,16.7282338586901,5.69163141774072
